SAPID,Date,Unit_id,Unit_name,retirement
SAPID,Date,Unit_id,Unit_name,retirement
SAPID,Date,Unit_id,Unit_name,retirement
"12018313","39814","50000139","Wydz. Fizyki, Astronom. i",
"12018315","41214","50000057","Pion Kanclerza",
"12018319","41275","50000056","Pion Prorektora ds. rozwo",
"12018319","41579","50048998","Pion Pror. ds. badań nauk",
"12018320","39814","50000055","Pion Pror. ds. polit. kad",
"12018321","41275","50000056","Pion Prorektora ds. rozwo",
"12018321","41579","50019230","Pion Rektora",
"12018328","40940","50000138","Wydział Polonistyki",
"12018331","41183","50000143","Wydz.Biochemii, Biofiz. i",
"12018335","40909","50019230","Pion Rektora",
"12018336","41214","50000057","Pion Kanclerza",
"12018341","40787","50000142","Wydział Biologii i Nauk o",
"12018355","39814","50000142","Wydział Biologii i Nauk o",
"12018376","41000","50000144","Wydz. Zarządz. i Komunika",
"12018391","39814","50000145","Wydz. Studiów Międzynarod",
"12018397","41275","50000055","Pion Pror. ds. polit. kad",
"12018397","41579","50000057","Pion Kanclerza",
"12018398","40452","50019230","Pion Rektora",
"12018417","40909","50000055","Pion Pror. ds. polit. kad",
"12018418","39814","50000142","Wydział Biologii i Nauk o",
"12018439","41091","50000055","Pion Pror. ds. polit. kad",
"12018446","39814","50000145","Wydz. Studiów Międzynarod",
"12018461","39814","50000137","Wydział Filologiczny",
"12018467","40087","50000137","Wydział Filologiczny",
"12018478","41275","50000055","Pion Pror. ds. polit. kad",
"12018480","41030","50000142","Wydział Biologii i Nauk o",
"12018493","39934","50000058","Pion Kwestora",
"12018495","41275","50000055","Pion Pror. ds. polit. kad",
"12018504","41275","50000056","Pion Prorektora ds. rozwo",
"12018507","40299","50019230","Pion Rektora",
"12018510","40634","50000058","Pion Kwestora",
"12018513","41246","50000057","Pion Kanclerza",
"12018519","39814","50000145","Wydz. Studiów Międzynarod",
"12018521","41275","50000055","Pion Pror. ds. polit. kad",
"12018522","41275","50000055","Pion Pror. ds. polit. kad",
"12018524","39814","50000056","Pion Prorektora ds. rozwo",
"12018524","41306","50000053","Pion Prorektora ds. dydak",
"12018524","41459","50019230","Pion Rektora",
"12018525","39814","50000139","Wydz. Fizyki, Astronom. i",
"12018533","41275","50000055","Pion Pror. ds. polit. kad",
"12018533","41579","50000057","Pion Kanclerza",
"12018534","41122","50000057","Pion Kanclerza",
"12018538","39814","50000142","Wydział Biologii i Nauk o",
"12018539","41275","50000055","Pion Pror. ds. polit. kad",
"12018540","41275","50000055","Pion Pror. ds. polit. kad",
"12018541","39814","50000139","Wydz. Fizyki, Astronom. i",
"12018545","39814","50000145","Wydz. Studiów Międzynarod",
"12018548","39814","50000056","Pion Prorektora ds. rozwo",
"12018548","41579","50019230","Pion Rektora",
"12018561","39814","50000135","Wydział Filozoficzny",
"12018562","39814","50000142","Wydział Biologii i Nauk o",
"12018565","41275","50000057","Pion Kanclerza",
"12018567","41091","50000055","Pion Pror. ds. polit. kad",
"12018569","40330","50000142","Wydział Biologii i Nauk o",
"12018576","41183","50000134","Wydział Prawa i Administr",
"12018577","40179","50000136","Wydział Historyczny",
"12018579","41122","50000057","Pion Kanclerza",
"12018588","41275","50000055","Pion Pror. ds. polit. kad",
"12018590","39873","50000056","Pion Prorektora ds. rozwo",
"12018590","41306","50000053","Pion Prorektora ds. dydak",
"12018590","41459","50019230","Pion Rektora",
"12018591","41122","50000057","Pion Kanclerza",
"12018592","40575","50000139","Wydz. Fizyki, Astronom. i",
"12018600","41246","50000057","Pion Kanclerza",
"12018604","41153","50048998","Pion Pror. ds. badań nauk",
"12018606","39965","50000142","Wydział Biologii i Nauk o",
"12018610","41275","50000055","Pion Pror. ds. polit. kad",
"12018611","40483","50000058","Pion Kwestora",
"12018613","41275","50000056","Pion Prorektora ds. rozwo",
"12018613","41579","50048998","Pion Pror. ds. badań nauk",
"12018615","41153","50048998","Pion Pror. ds. badań nauk",
"12018620","41214","50000057","Pion Kanclerza",
"12018621","41091","50000055","Pion Pror. ds. polit. kad",
"12018622","41275","50000055","Pion Pror. ds. polit. kad",
"12018623","39814","50000145","Wydz. Studiów Międzynarod",
"12018625","39934","50000058","Pion Kwestora",
"12018629","41183","50000143","Wydz.Biochemii, Biofiz. i",
"12018634","41122","50000057","Pion Kanclerza",
"12018635","41153","50048998","Pion Pror. ds. badań nauk",
"12018639","39934","50000053","Pion Prorektora ds. dydak",
"12018645","39904","50000055","Pion Pror. ds. polit. kad",
"12018646","39904","50000055","Pion Pror. ds. polit. kad",
"12018647","41275","50000056","Pion Prorektora ds. rozwo",
"12018647","41451","50019230","Pion Rektora",
"12018648","41275","50000057","Pion Kanclerza",
"12018648","41579","50019230","Pion Rektora",
"12018650","41275","50000055","Pion Pror. ds. polit. kad",
"12018654","41214","50000057","Pion Kanclerza",
"12018655","41214","50000057","Pion Kanclerza",
"12018659","41275","50000055","Pion Pror. ds. polit. kad",
"12018660","40118","50000136","Wydział Historyczny",
"12018661","41275","50000053","Pion Prorektora ds. dydak",
"12018662","41122","50000057","Pion Kanclerza",
"12018663","39814","50000057","Pion Kanclerza",
"12018664","41275","50000057","Pion Kanclerza",
"12018665","41275","50000057","Pion Kanclerza",
"12018666","41275","50000057","Pion Kanclerza",
"12018667","41153","50048998","Pion Pror. ds. badań nauk",
"12018674","41275","50000057","Pion Kanclerza",
"12018675","41275","50000057","Pion Kanclerza",
"12018676","41275","50000057","Pion Kanclerza",
"12018677","39814","50000140","Wydział Matematyki i Info",
"12018680","41275","50000055","Pion Pror. ds. polit. kad",
"12018680","41579","50000057","Pion Kanclerza",
"12018681","41275","50000057","Pion Kanclerza",
"12018683","41275","50000057","Pion Kanclerza",
"12018689","41122","50000057","Pion Kanclerza",
"12018690","41122","50000057","Pion Kanclerza",
"12018691","41122","50000057","Pion Kanclerza",
"12018692","42005","50000057","Pion Kanclerza",
"12018693","39995","50000055","Pion Pror. ds. polit. kad",
"12018694","41275","50000055","Pion Pror. ds. polit. kad",
"12018697","41246","50000057","Pion Kanclerza",
"12018701","41122","50000057","Pion Kanclerza",
"12018707","41275","50000055","Pion Pror. ds. polit. kad",
"12018708","40210","50000137","Wydział Filologiczny",
"12018710","39814","50000137","Wydział Filologiczny",
"12018712","40391","50000137","Wydział Filologiczny",
"12018731","39934","50000053","Pion Prorektora ds. dydak",
"12018731","41548","50000055","Pion Pror. ds. polit. kad",
"12018732","41091","50000055","Pion Pror. ds. polit. kad",
"12018733","41214","50000057","Pion Kanclerza",
"12018735","41275","50000057","Pion Kanclerza",
"12018735","41487","50000055","Pion Pror. ds. polit. kad",
"12018736","39965","50000137","Wydział Filologiczny",
"12018738","41122","50000057","Pion Kanclerza",
"12018752","39965","50000142","Wydział Biologii i Nauk o",
"12018753","39814","50000142","Wydział Biologii i Nauk o",
"12018754","39995","50000144","Wydz. Zarządz. i Komunika",
"12018755","41275","50000055","Pion Pror. ds. polit. kad",
"12018761","41275","50000056","Pion Prorektora ds. rozwo",
"12018761","41579","50048998","Pion Pror. ds. badań nauk",
"12018768","40544","50000141","Wydział Chemii",
"12018780","40238","50000143","Wydz.Biochemii, Biofiz. i",
"12018783","39814","50000142","Wydział Biologii i Nauk o",
"12018784","41275","50000056","Pion Prorektora ds. rozwo",
"12018784","41579","50019230","Pion Rektora",
"12018784","41913","50000056","Pion Prorektora ds. rozwo",
"12018791","41183","50000139","Wydz. Fizyki, Astronom. i",
"12018792","41122","50000057","Pion Kanclerza",
"12018795","41275","50000055","Pion Pror. ds. polit. kad",
"12018798","40483","50000144","Wydz. Zarządz. i Komunika",
"12018804","39814","50000145","Wydz. Studiów Międzynarod",
"12018805","40452","50000145","Wydz. Studiów Międzynarod",
"12018806","40452","50000145","Wydz. Studiów Międzynarod",
"12018810","40634","50000134","Wydział Prawa i Administr",
"12018824","41122","50000057","Pion Kanclerza",
"12018825","41275","50000057","Pion Kanclerza",
"12018838","40940","50000138","Wydział Polonistyki",
"12018878","41153","50048998","Pion Pror. ds. badań nauk",
"12018879","41122","50000057","Pion Kanclerza",
"12018880","41275","50000058","Pion Kwestora",
"12018887","40817","50000056","Pion Prorektora ds. rozwo",
"12018889","39814","50000142","Wydział Biologii i Nauk o",
"12018891","40817","50000143","Wydz.Biochemii, Biofiz. i",
"12018892","39995","50000055","Pion Pror. ds. polit. kad",
"12018894","40210","50000058","Pion Kwestora",
"12018895","39814","50019230","Pion Rektora",
"12018896","39934","50000058","Pion Kwestora",
"12018899","41214","50000057","Pion Kanclerza",
"12018902","40341","50000135","Wydział Filozoficzny",
"12018903","39934","50000053","Pion Prorektora ds. dydak",
"12018905","40603","50000136","Wydział Historyczny",
"12018907","41183","50000140","Wydział Matematyki i Info",
"12018908","41226","50000057","Pion Kanclerza",
"12018909","40544","50000134","Wydział Prawa i Administr",
"12018911","39814","50000058","Pion Kwestora",
"12018912","40603","50000142","Wydział Biologii i Nauk o",
"12018915","39814","50000137","Wydział Filologiczny",
"12018916","39814","50000137","Wydział Filologiczny",
"12018919","41122","50000142","Wydział Biologii i Nauk o",
"12018920","40664","50000053","Pion Prorektora ds. dydak",
"12018921","40210","50000058","Pion Kwestora",
"12018927","41153","50048998","Pion Pror. ds. badań nauk",
"12018928","39934","50000058","Pion Kwestora",
"12018932","39965","50000142","Wydział Biologii i Nauk o",
"12018933","41091","50000135","Wydział Filozoficzny",
"12018935","40909","50000056","Pion Prorektora ds. rozwo",
"12018935","41579","50019230","Pion Rektora",
"12018937","39814","50000058","Pion Kwestora",
"12018940","41183","50000136","Wydział Historyczny",
"12018942","41275","50000055","Pion Pror. ds. polit. kad",
"12018943","41275","50000055","Pion Pror. ds. polit. kad",
"12018944","41275","50000055","Pion Pror. ds. polit. kad",
"12018945","41275","50000055","Pion Pror. ds. polit. kad",
"12018946","41275","50000055","Pion Pror. ds. polit. kad",
"12018950","41030","50000058","Pion Kwestora",
"12018951","40695","50000134","Wydział Prawa i Administr",
"12018954","39814","50019230","Pion Rektora",
"12018955","39814","50019230","Pion Rektora",
"12018956","39814","50000056","Pion Prorektora ds. rozwo",
"12018956","41306","50000053","Pion Prorektora ds. dydak",
"12018956","41459","50019230","Pion Rektora",
"12018957","39814","50000134","Wydział Prawa i Administr",
"12018959","41246","50000057","Pion Kanclerza",
"12018960","41275","50000055","Pion Pror. ds. polit. kad",
"12018961","41275","50000058","Pion Kwestora",
"12018962","40544","50000134","Wydział Prawa i Administr",
"12018964","39814","50000056","Pion Prorektora ds. rozwo",
"12018964","41579","50019230","Pion Rektora",
"12018969","40119","50000142","Wydział Biologii i Nauk o",
"12018970","41091","50000055","Pion Pror. ds. polit. kad",
"12018971","41244","50000055","Pion Pror. ds. polit. kad",
"12018975","40179","50000136","Wydział Historyczny",
"12018976","40179","50000136","Wydział Historyczny",
"12018977","41275","50000055","Pion Pror. ds. polit. kad",
"12018978","41275","50000055","Pion Pror. ds. polit. kad",
"12018979","41275","50000055","Pion Pror. ds. polit. kad",
"12018980","41275","50000055","Pion Pror. ds. polit. kad",
"12018982","41275","50000055","Pion Pror. ds. polit. kad",
"12018983","41275","50000055","Pion Pror. ds. polit. kad",
"12018986","41061","50000136","Wydział Historyczny",
"12018987","40787","50000142","Wydział Biologii i Nauk o",
"12018989","41214","50019230","Pion Rektora",
"12018992","41275","50000056","Pion Prorektora ds. rozwo",
"12018992","41579","50048998","Pion Pror. ds. badań nauk",
"12018995","41183","50000141","Wydział Chemii",
"12018996","41183","50000142","Wydział Biologii i Nauk o",
"12018999","41091","50000055","Pion Pror. ds. polit. kad",
"12019007","40057","50000142","Wydział Biologii i Nauk o",
"12019008","41275","50000057","Pion Kanclerza",
"12019015","40422","50000056","Pion Prorektora ds. rozwo",
"12019015","41579","50019230","Pion Rektora",
"12019022","41275","50000057","Pion Kanclerza",
"12019023","41061","50000144","Wydz. Zarządz. i Komunika",
"12019025","41153","50048998","Pion Pror. ds. badań nauk",
"12019026","41122","50000057","Pion Kanclerza",
"12019027","41275","50000055","Pion Pror. ds. polit. kad",
"12019028","41244","50000055","Pion Pror. ds. polit. kad",
"12019030","39904","50000055","Pion Pror. ds. polit. kad",
"12019031","41275","50000056","Pion Prorektora ds. rozwo",
"12019031","41579","50048998","Pion Pror. ds. badań nauk",
"12019032","41122","50000057","Pion Kanclerza",
"12019033","41122","50000057","Pion Kanclerza",
"12019034","41122","50000057","Pion Kanclerza",
"12019036","39814","50000143","Wydz.Biochemii, Biofiz. i",
"12019037","39814","50000142","Wydział Biologii i Nauk o",
"12019039","40330","50000057","Pion Kanclerza",
"12019040","41061","50000136","Wydział Historyczny",
"12019043","41275","50000057","Pion Kanclerza",
"12019045","41246","50000057","Pion Kanclerza",
"12019047","41122","50000058","Pion Kwestora",
"12019048","40909","50000057","Pion Kanclerza",
"12019050","41275","50000055","Pion Pror. ds. polit. kad",
"12019051","41275","50000055","Pion Pror. ds. polit. kad",
"12019052","41246","50000057","Pion Kanclerza",
"12019056","41275","50000056","Pion Prorektora ds. rozwo",
"12019056","41579","50048998","Pion Pror. ds. badań nauk",
"12019059","40603","50000145","Wydz. Studiów Międzynarod",
"12019069","40544","50000134","Wydział Prawa i Administr",
"12019072","39981","50000142","Wydział Biologii i Nauk o",
"12019073","41275","50000055","Pion Pror. ds. polit. kad",
"12019079","41122","50000057","Pion Kanclerza",
"12019082","40148","50000137","Wydział Filologiczny",
"12019083","40087","50000138","Wydział Polonistyki",
"12019103","39995","50000137","Wydział Filologiczny",
"12019106","40483","50000142","Wydział Biologii i Nauk o",
"12019123","39814","50000142","Wydział Biologii i Nauk o",
"12019148","40483","50000139","Wydz. Fizyki, Astronom. i",
"12019150","40238","50000138","Wydział Polonistyki",
"12019167","40817","50000055","Pion Pror. ds. polit. kad",
"12019172","41275","50000141","Wydział Chemii",
"12019173","41275","50000055","Pion Pror. ds. polit. kad",
"12019176","39814","50000136","Wydział Historyczny",
"12019189","39965","50000142","Wydział Biologii i Nauk o",
"12019196","40238","50000141","Wydział Chemii",
"12019197","40817","50000141","Wydział Chemii",
"12019200","39814","50000145","Wydz. Studiów Międzynarod",
"12019204","41183","50000143","Wydz.Biochemii, Biofiz. i",
"12019212","40483","50000053","Pion Prorektora ds. dydak",
"12019216","41275","50000058","Pion Kwestora",
"12019217","40595","50000055","Pion Pror. ds. polit. kad",
"12019218","40210","50000056","Pion Prorektora ds. rozwo",
"12019218","41579","50019230","Pion Rektora",
"12019230","40452","50000141","Wydział Chemii",
"12019231","41275","50000055","Pion Pror. ds. polit. kad",
"12019233","41091","50000055","Pion Pror. ds. polit. kad",
"12019236","40878","50000135","Wydział Filozoficzny",
"12019237","39934","50000058","Pion Kwestora",
"12019241","40087","50000053","Pion Prorektora ds. dydak",
"12019242","41183","50000143","Wydz.Biochemii, Biofiz. i",
"12019245","41275","50000056","Pion Prorektora ds. rozwo",
"12019245","41451","50019230","Pion Rektora",
"12019248","40725","50000136","Wydział Historyczny",
"12019249","41275","50000055","Pion Pror. ds. polit. kad",
"12019250","40452","50000141","Wydział Chemii",
"12019251","39934","50000058","Pion Kwestora",
"12019252","40575","50000139","Wydz. Fizyki, Astronom. i",
"12019253","40452","50000137","Wydział Filologiczny",
"12019257","39722","50000134","Wydział Prawa i Administr",
"12019261","39814","50000139","Wydz. Fizyki, Astronom. i",
